id,name,rating,tags,price_level,latitude,longitude,category_id,start_time,end_time,address,seller_id,icon_url
1200,"Elegant Affairs, NYC",5.0,,3,40.7255411,-74.0081937,5,12:00,18:00,"40A Renwick St, New York, NY 10013",14,https://s3-media2.fl.yelpcdn.com/bphoto/MJswK8JwRMYdTg1nz4x8UQ/o.jpg
1201,Four Points by Sheraton Long Island City/Queensboro Bridge,2.5,,2,40.7545523768581,-73.9360107784653,3,00:00,24:00,"27-05 39th Ave, Long Island City, NY 11101",9,https://s3-media4.fl.yelpcdn.com/bphoto/MEopigk7zM6EtxBVE0VSXg/o.jpg
1202,Royal Motel,1.5,,2,40.792252,-74.054327,3,00:00,24:00,"650 Rte 3 W Service Rd, Secaucus, NJ 07094",2,https://s3-media1.fl.yelpcdn.com/bphoto/opQ3XfFBC361pUQZMWSzhA/o.jpg
1203,Niche,4.0,,2,40.71786,-73.98518,2,17:00,21:30,"172 Delancey St, New York, NY 10002",2,https://s3-media3.fl.yelpcdn.com/bphoto/JmPKD-JAjL-TWnnNf3NYrA/o.jpg
1204,Hutong,3.5,restaurant_reservation,3,40.761551,-73.967443,2,11:30,22:00,"731 Lexington Ave, New York, NY 10022",14,https://s3-media1.fl.yelpcdn.com/bphoto/jyrAnQ9Lt8OdQgL2uYqO-w/o.jpg
1205,Creations By Fran Flowers & More,5.0,,2,40.99853,-74.15239,5,09:00,18:00,"14 Central Ave, Midland Park, NJ 07432",22,https://s3-media3.fl.yelpcdn.com/bphoto/6JRfMKRznqPiY3bZG_T5aQ/o.jpg
1206,SIXTY LES,3.0,,3,40.7221165,-73.9886525,3,00:00,24:00,"190 Allen St, New York, NY 10002",19,https://s3-media3.fl.yelpcdn.com/bphoto/R0xfxRTZTAjBACG5B84KWA/o.jpg
1207,Econo Lodge Meadowlands,2.5,,1,40.8195516,-74.0634411,3,00:00,24:00,"395 Washington Ave, Carlstadt, NJ 07072",2,https://s3-media2.fl.yelpcdn.com/bphoto/5YBrr4gm_kMEm1CFe3CNcw/o.jpg
1208,Hyatt Centric Times Square New York,4.0,,3,40.7575027,-73.9840148,3,00:00,24:00,"135 W 45th St, New York, NY 10036",11,https://s3-media1.fl.yelpcdn.com/bphoto/fq2t-dmWNfoLONeY9_8lyA/o.jpg
1209,Montclair Flowers and Gifts,5.0,,2,40.7986409,-74.147347,5,09:00,16:00,"324 Orange Rd, Montclair, NJ 07042",5,https://s3-media3.fl.yelpcdn.com/bphoto/yK5mNeQj5JcWypcWuWDuXQ/o.jpg
1210,The Flower Shop of Tryforos & Pernice,4.0,,3,40.9404793,-73.8332218,5,09:00,18:00,"73 Pondfield Rd, Bronxville, NY 10708",23,https://s3-media2.fl.yelpcdn.com/bphoto/yCFFmWQboEWb1p6ndMOo-A/o.jpg
1211,Spitz & Peck Floral Decorators,5.0,,2,40.774463,-74.325431,5,12:00,18:00,"19 W Northfield Rd, Livingston, NJ 07039",2,/static/image/shopcover/default.jpg
1212,La Ñapa,4.5,"restaurant_reservation, delivery, pickup",2,40.675979,-73.950252,2,15:00,23:00,"656 Nostrand Ave, Brooklyn, NY 11216",1,https://s3-media3.fl.yelpcdn.com/bphoto/ruvXEja-fF7uoiSHl69LnQ/o.jpg
1213,PhoBar,4.0,"pickup, delivery",2,40.7152346,-73.9990079,2,11:00,23:00,"43 Mott St, New York, NY 10013",1,https://s3-media3.fl.yelpcdn.com/bphoto/loyTfWc6jVvITxv0dhIGKA/o.jpg
1214,New York Marriott Marquis,3.5,,3,40.7585862119401,-73.9858202037049,3,00:00,24:00,"1535 Broadway, New York, NY 10036",23,https://s3-media2.fl.yelpcdn.com/bphoto/3Demjprdbvrk0YGMpbvSUg/o.jpg
1215,Beekman Tower,3.5,,2,40.75319,-73.96598,3,00:00,24:00,"3 Mitchell Pl, New York, NY 10017",17,https://s3-media3.fl.yelpcdn.com/bphoto/10scSmn9LTacSfeURKDUSw/o.jpg
1216,The Tuscany - A St Giles Signature Hotel,3.5,,3,40.7496178,-73.9782509,3,00:00,24:00,"120 East 39th St, New York, NY 10016",10,https://s3-media3.fl.yelpcdn.com/bphoto/dHRUg0NfkYRR4H4525cNNQ/o.jpg
1217,Esme,4.5,"delivery, pickup",2,40.7332033928175,-73.9549667724914,2,11:00,22:00,"999 Manhattan Ave, Brooklyn, NY 11222",2,https://s3-media2.fl.yelpcdn.com/bphoto/cUxgl7JaulSa5e1Q4cS_Yg/o.jpg
1218,Flower King,3.5,,2,40.64115,-74.00348,5,12:00,18:00,"4921 8 Ave, Brooklyn, NY 11220",23,https://s3-media2.fl.yelpcdn.com/bphoto/1j0FfdR27gQ62nLatKuzkA/o.jpg
1219,la Fleur d'Harlem,5.0,,2,40.82141,-73.94006,5,09:00,18:00,"203 W 144th St, New York, NY 10030",10,https://s3-media2.fl.yelpcdn.com/bphoto/xux3TsXlS-HXOKUKX7cOVg/o.jpg
1220,The Flower Shoppe,4.5,,1,40.7079269,-73.6755105,5,08:00,18:00,"14 New Hyde Park Rd, Franklin Square, NY 11010",18,https://s3-media4.fl.yelpcdn.com/bphoto/Ia-1PrQrpp54IG2KG1cI6Q/o.jpg
1221,Shibumi Spa,4.0,,3,40.71726,-74.00508,4,12:00,20:00,"80 Leonard St, New York, NY 10013",20,https://s3-media1.fl.yelpcdn.com/bphoto/8jM7jcx9TMJtAq2E8UBd2A/o.jpg
1222,La Quinta by Wyndham New York City Central Park,3.0,,2,40.776202,-73.97763,3,00:00,24:00,"31 West 71st Street, New York, NY 10023",18,https://s3-media1.fl.yelpcdn.com/bphoto/Rx63IF9fMdIVyoVFoX5kKg/o.jpg
1223,Best Western Premier Herald Square,4.0,,2,40.7503805,-73.9856505,3,00:00,24:00,"50 W 36th St, New York, NY 10018",22,https://s3-media4.fl.yelpcdn.com/bphoto/sS9UCuu9aDGJAzW1TRfyWA/o.jpg
1224,Rosehip Floral,4.5,,2,40.716068,-73.944968,5,10:00,19:00,"379 Graham Ave, Brooklyn, NY 11211",2,https://s3-media3.fl.yelpcdn.com/bphoto/8Q7rHS2o1QkuFY9-ua4BuQ/o.jpg
1225,A Flowers,4.5,,3,40.59081,-73.97013,5,10:00,19:00,"345 Avenue X, Brooklyn, NY 11223",7,https://s3-media2.fl.yelpcdn.com/bphoto/xbR0ZadpXq7SHbSpcirWLg/o.jpg
1226,Hampton Inn New York - LaGuardia Airport,3.5,,2,40.767974,-73.867752,3,00:00,24:00,"102-40 Ditmars Blvd, East Elmhurst, NY 11369",15,https://s3-media3.fl.yelpcdn.com/bphoto/RJ7m9bd1u3--NspNb14BEg/o.jpg
1227,Caprice Suites,1.5,,2,40.73837,-74.06304,3,12:00,18:00,"3075 John F Kennedy Blvd, Jersey City, NJ 07306",21,/static/image/shopcover/default.jpg
1228,A University Floral Design,4.5,,2,40.732421,-73.993836,5,08:30,19:00,"51 University Pl, New York, NY 10003",23,https://s3-media4.fl.yelpcdn.com/bphoto/sHLg9DMhc-w5NzMyXfsEHA/o.jpg
1229,Metropolitan Wholesale,3.5,,2,40.9072303,-74.1069287,5,08:00,18:00,"285 N Midland Ave, Saddle Brook, NJ 07663",4,https://s3-media4.fl.yelpcdn.com/bphoto/uBv99p7l4kEyQZ9hiyswVg/o.jpg
1230,Gallery of Flowers,3.0,,1,40.751255,-73.9799576,5,12:00,18:00,"30 E 40th St, Manhattan, NY 10016",23,/static/image/shopcover/default.jpg
1231,El Born,4.5,"delivery, pickup",2,40.7243479163883,-73.9512226101037,2,12:00,23:00,"651 Manhattan Ave, Brooklyn, NY 11222",4,https://s3-media4.fl.yelpcdn.com/bphoto/I0RdvEhtgC1LV_duQv5Afg/o.jpg
1232,Comfort Inn Midtown West,3.0,,2,40.764153,-73.994963,3,00:00,24:00,"548 West 48th St, New York, NY 10036",8,https://s3-media1.fl.yelpcdn.com/bphoto/7fEJ_1STU-IDA1JIn0z6RA/o.jpg
1233,Wyndham Garden Long Island City Manhattan View Hotel,2.5,,2,40.749531,-73.951723,3,12:00,18:00,"44-29 9th Street, Long Island City, NY 11101",14,https://s3-media3.fl.yelpcdn.com/bphoto/GSiuGea4Xqlf2-Gy7RFxIQ/o.jpg
1234,Bacchus Bistro & Wine Bar,4.0,"delivery, pickup",2,40.68692,-73.98437,2,17:00,22:30,"409-411 Atlantic Ave, Brooklyn, NY 11217",8,https://s3-media3.fl.yelpcdn.com/bphoto/8Wiromw_MWgSa_Fh0kB-PQ/o.jpg
1235,Da Hing Flower Shop,4.5,,1,40.7176,-73.99239,5,08:30,20:00,"289 Grand St, New York, NY 10002",17,https://s3-media2.fl.yelpcdn.com/bphoto/m1PhR71UNo7it4VUdUi_dw/o.jpg
1236,DoubleTree by Hilton Hotel New York - Times Square South,2.5,,2,40.7543421,-73.9941457371208,3,00:00,24:00,"341 W 36th St, New York, NY 10018",25,https://s3-media4.fl.yelpcdn.com/bphoto/XCWN2IeKMm-an2XKbZqPww/o.jpg
1237,The Brooklyn,3.5,,2,40.678658,-73.951218,3,00:00,24:00,"1199 Atlantic Ave, Brooklyn, NY 11216",12,https://s3-media1.fl.yelpcdn.com/bphoto/U2R4guIPD-zLy7AAQyQDeA/o.jpg
1238,"Inn at Great Neck, BW Premier Collection",4.0,,3,40.7863295697179,-73.7291890382767,3,00:00,24:00,"30 Cuttermill Rd, Great Neck, NY 11021",11,https://s3-media2.fl.yelpcdn.com/bphoto/aMDr6iXyRb8xxwzR19uDlQ/o.jpg
1239,Flushing Regent Hotel //  Li Jing,2.5,,2,40.764122,-73.832071,3,00:00,23:30,"134-32 35th Ave, Flushing, NY 11354",8,https://s3-media1.fl.yelpcdn.com/bphoto/E5T5UPw8AvTPH68FZs3xKg/o.jpg
1240,Judge Roy Bean Public House,4.5,"delivery, pickup",2,40.7629158108786,-73.9761248066812,2,11:00,03:59,"38 W 56th St, New York, NY 10019",9,https://s3-media1.fl.yelpcdn.com/bphoto/Ylc5xPFBBIH0bVNqDQV9LQ/o.jpg
1241,Charles Florals,4.0,,2,40.760314,-73.922478,5,09:00,18:00,"3420 Broadway, Astoria, NY 11106",12,https://s3-media1.fl.yelpcdn.com/bphoto/bo5A3X_ZxrSYI1ST4rvmIQ/o.jpg
1242,Four Pts by Sheraton Newark Airport-A Barcelo Hotl,4.0,,3,40.6791573,-74.1944504,3,12:00,18:00,"901 Spring St, Elizabeth, NJ 07201",14,/static/image/shopcover/default.jpg
1243,Hilton Garden Inn New York Central Park South-Midtown West,3.0,,2,40.7644815,-73.9830762147903,3,12:00,18:00,"237 W 54th St, New York, NY 10019",19,https://s3-media2.fl.yelpcdn.com/bphoto/tl0eDk3gvdrCZkMc9mJ_AA/o.jpg
1244,Holiday Inn Manhattan 6th Ave - Chelsea,3.0,,2,40.745373,-73.99225,3,00:00,24:00,"125 W 26th St, New York City, NY 10001",9,https://s3-media1.fl.yelpcdn.com/bphoto/k7Xa6rZf0jBTtV8kZxarIA/o.jpg
1245,Han Dynasty,4.0,"pickup, delivery",2,40.6911319610036,-73.9825977757573,2,11:30,22:00,"1 Dekalb Ave, Brooklyn, NY 11201",7,https://s3-media3.fl.yelpcdn.com/bphoto/vxbMumdu8Q1e3iCxJ2qZfQ/o.jpg
1246,Harlem Florist Loft,2.5,,3,40.79536,-73.93566,5,09:00,17:00,"2240 1st Ave, New York, NY 10029",23,https://s3-media3.fl.yelpcdn.com/bphoto/AgX8bfxhFW9MzS92yeA8uQ/o.jpg
1247,Equinox East 61st Street,3.0,,3,40.76113,-73.96193,4,05:00,23:00,"330 E 61st St, New York, NY 10065",19,https://s3-media2.fl.yelpcdn.com/bphoto/GVfmbrrTMTEBWY-Q-7LUyQ/o.jpg
1248,Paradise Flower Shop,3.0,,3,40.59177,-73.9605,5,09:00,19:00,"2667 Coney Island Ave, Brooklyn, NY 11223",21,https://s3-media1.fl.yelpcdn.com/bphoto/KcigGH_UoCqLovI-ZhNCSA/o.jpg
1249,Rose Island Florist,4.0,,2,40.592945,-73.950531,5,08:00,20:00,"2802 Ocean Ave, Brooklyn, NY 11229",8,https://s3-media4.fl.yelpcdn.com/bphoto/AG_VDIKj5bx50EjHJFTaJw/o.jpg
1250,Chez Ma Tante,4.5,,2,40.7268966108951,-73.9574290439961,2,17:30,22:00,"90 Calyer St, Brooklyn, NY 11222",24,https://s3-media3.fl.yelpcdn.com/bphoto/Ja8Krv5Ng8B90XFnamyuxQ/o.jpg
1251,Henry Norman Hotel,4.0,,2,40.7280006,-73.9442368,3,12:00,18:00,"251 N Henry St, Greenpoint, NY 11222",1,https://s3-media1.fl.yelpcdn.com/bphoto/LkRU_cXGXwaK7PCo6SuLmQ/o.jpg
1252,Salinas,4.0,,4,40.7436999,-74.00314,2,17:30,22:00,"136 9th Ave, New York, NY 10011",14,https://s3-media1.fl.yelpcdn.com/bphoto/lw-ZKP-QXdmoPwjxVk1Atw/o.jpg
1253,Hampton Inn & Suites Newark-Harrison-Riverwalk,4.0,,2,40.7464360170314,-74.1648361086845,3,00:00,24:00,"100 Passaic Ave, Harrison, NJ 07029",8,https://s3-media3.fl.yelpcdn.com/bphoto/AGthXTebEMQGlv1cBaravg/o.jpg
1254,Pepe Giallo,4.0,"restaurant_reservation, delivery, pickup",2,40.7468940064083,-74.0049896784992,2,11:30,22:00,"195 10th Ave, New York, NY 10011",25,https://s3-media1.fl.yelpcdn.com/bphoto/8MAtdlNnxIqCFxEOuZ3XvQ/o.jpg
1255,Best Western Westfield Inn,3.0,,2,40.6499332,-74.3491883,3,00:00,24:00,"435 North Ave W, Westfield, NJ 07090",2,https://s3-media1.fl.yelpcdn.com/bphoto/ab6_TtwCkc7tOBGbVtn3vw/o.jpg
1256,La Vara,4.0,,3,40.68781,-73.99576,2,17:30,22:00,"268 Clinton St, Brooklyn, NY 11201",23,https://s3-media4.fl.yelpcdn.com/bphoto/Q6SKRgad9KrEAsEgM0K0lQ/o.jpg
1257,Le Coucou,4.0,,4,40.71909,-74.00013,2,07:00,23:00,"138 Lafayette St, New York, NY 10013",1,https://s3-media1.fl.yelpcdn.com/bphoto/24UyhYaK12ZVVAUBgnrKHA/o.jpg
1258,Les Enfants de Boheme,4.5,restaurant_reservation,2,40.7136187,-73.9888503,2,11:45,02:00,"177 Henry St, New York, NY 10002",11,https://s3-media2.fl.yelpcdn.com/bphoto/I1V4kucJO69x8L8UhDwiiA/o.jpg
1259,Shinka Ramen & Sake Bar,4.5,,2,40.7170795322745,-73.9952574670315,2,17:00,23:00,"93 Bowery St, New York, NY 10002",9,https://s3-media2.fl.yelpcdn.com/bphoto/HNwYgXZkdZs0THxqpGVAyQ/o.jpg
1260,Lupa,4.0,,3,40.7276,-74.000045,2,12:00,23:00,"170 Thompson St, New York, NY 10012",4,https://s3-media1.fl.yelpcdn.com/bphoto/0_EF0APVQ4X_bAqJF7zi6g/o.jpg
1261,Flowers by Bernadette,3.5,,1,40.643469,-73.901515,5,12:00,18:00,"9601 Flatlands Ave, Brooklyn, NY 11236",19,https://s3-media2.fl.yelpcdn.com/bphoto/SVe6xufs-NR5VK3NnRTjzQ/o.jpg
1262,Major Wholesale Florist,5.0,,3,40.7458724975586,-73.9895324707031,5,12:00,18:00,"41 W 28th St, New York, NY 10001",3,/static/image/shopcover/default.jpg
1263,Fairfield Inn & Suites - Marriott,4.0,,2,40.770105527613,-73.9892103854588,3,00:00,24:00,"538 W 58th St, New York, NY 10019",7,https://s3-media3.fl.yelpcdn.com/bphoto/NIqppRBOiZKR-UCV6gFI6g/o.jpg
1264,Breakroom,4.5,"delivery, pickup",2,40.7166907225542,-73.9999440120647,2,11:00,22:00,"83 Baxter St, New York, NY 10013",5,https://s3-media2.fl.yelpcdn.com/bphoto/l-b4gVi5G7xOBQ60QdctVA/o.jpg
1265,Xi'an Famous Foods,4.0,,1,40.755136,-73.982194,2,11:00,20:30,"37 W 43rd, New York, NY 10036",12,https://s3-media3.fl.yelpcdn.com/bphoto/CyKvNW7VtMAXPecnh9c1lA/o.jpg
1266,The Inn At Irving Place,4.5,,2,40.735958,-73.986961,3,12:00,18:00,"56 Irving Pl, New York, NY 10003",8,https://s3-media4.fl.yelpcdn.com/bphoto/d-KlsPZGAdoJzlXHw45--g/o.jpg
1267,L'Atelier Rouge,5.0,,2,40.7465133666992,-73.989143371582,5,12:00,18:00,"39 West 29th St, Fl 7, New York, NY 10001",22,https://s3-media2.fl.yelpcdn.com/bphoto/gfgkRtqh-U6XyKuD4UNUng/o.jpg
1268,Soju Haus,4.0,,2,40.7468603,-73.9851724,2,17:00,02:00,"315 5th Ave, Fl 2, New York, NY 10016",16,https://s3-media4.fl.yelpcdn.com/bphoto/vugjGOJ4hHXOL1E5wybyEg/o.jpg
1269,SpringHill Suites by Marriott New York LaGuardia Airport,3.5,,2,40.758299,-73.857456,3,00:00,24:00,"112-15 Northern Blvd, Corona, NY 11368",25,https://s3-media2.fl.yelpcdn.com/bphoto/X9f0Qm2t1va1BsROcucT0g/o.jpg
1270,Eataly NYC Flatiron,4.0,,2,40.74195877796,-73.989716662832,2,09:00,23:00,"200 5th Ave, New York, NY 10010",25,https://s3-media1.fl.yelpcdn.com/bphoto/CnTjWyLu9nEkH6BJ9LNgTA/o.jpg
1271,Tacuba Hell's Kitchen,4.0,"restaurant_reservation, pickup, delivery",2,40.76545,-73.98729,2,11:30,23:00,"802 9th Ave, New York, NY 10019",3,https://s3-media1.fl.yelpcdn.com/bphoto/Dw6D5LwwLqZLHp66mPeXcg/o.jpg
1272,Bisou Bisou,4.5,"delivery, pickup",2,40.6898958381239,-73.9722776709226,2,17:30,22:30,"264 Carlton Ave, Brooklyn, NY 11205",20,https://s3-media3.fl.yelpcdn.com/bphoto/FA2dAaG62YoFURBz8C_jnA/o.jpg
1273,L'Appart,5.0,,4,40.712708,-74.015919,2,17:30,21:30,"225 Liberty St, New York, NY 10281",18,https://s3-media3.fl.yelpcdn.com/bphoto/U7vx4eJJjfVWeOsqMMmNHQ/o.jpg
1274,Jerome Florist & Gifts,4.0,,4,40.82656,-73.82234,5,09:00,19:00,"3724 E Tremont Ave, Bronx, NY 10465",20,https://s3-media3.fl.yelpcdn.com/bphoto/gLjDtgBk19j0U7k2nx3Rog/o.jpg
1275,Duryea's Flower Shop,4.0,,2,40.6547,-73.58495,5,07:30,19:00,"70 Guy Lombardo Ave, Freeport, NY 11520",15,https://s3-media3.fl.yelpcdn.com/bphoto/GncWPY5ZF0B5kV-0H8nErg/o.jpg
1276,Venus Et Fleur,3.0,,3,40.745033,-73.998448,5,09:00,17:00,"246 8th Ave, Fl 3, New York, NY 10011",8,https://s3-media2.fl.yelpcdn.com/bphoto/BQFpRw9p6GvTLyu8YlMCvQ/o.jpg
1277,LĒNA,4.5,"delivery, restaurant_reservation, pickup",2,40.719135,-73.991758,2,16:30,24:00,"137 Eldridge St, New York, NY 10002",16,https://s3-media1.fl.yelpcdn.com/bphoto/pmW6-Vc4wii9UofE2-IS9A/o.jpg
1278,Spruce Flowers,4.0,,3,40.74637,-73.99155,5,09:00,17:00,"120 West 28th St, Studio 2D, New York, NY 10001",10,https://s3-media4.fl.yelpcdn.com/bphoto/Pz0XEtnf8dtawGlWkvmTJA/o.jpg
1279,Meet Noodles,4.5,"pickup, delivery",2,40.73097,-73.9891,2,11:00,23:00,"50 3rd Ave, New York, NY 10003",21,https://s3-media2.fl.yelpcdn.com/bphoto/JbuxvebK-IMex6EEaEEeVw/o.jpg
1280,Fairfield Inn New York JFK Airport,3.5,,2,40.6663349751421,-73.780215382576,3,00:00,24:00,"156-08 Rockaway Blvd, Jamaica, NY 11434",4,https://s3-media2.fl.yelpcdn.com/bphoto/ydFfRLkjYuNN6arn-mBnCQ/o.jpg
1281,Topaz Noodle Bar,4.0,"delivery, pickup, restaurant_reservation",2,40.7644424438477,-73.9789733886719,2,11:30,22:45,"129 W 56th St, New York, NY 10019",18,https://s3-media3.fl.yelpcdn.com/bphoto/fH4T7mjC4PGAuMxv0NdkSQ/o.jpg
1282,Soho Grand Hotel,3.5,,3,40.7220519,-74.0045064,3,00:00,24:00,"310 W Broadway, New York, NY 10013",16,https://s3-media3.fl.yelpcdn.com/bphoto/lqdaVJXn75DYpBhOJ8ATTg/o.jpg
1283,The CopperPot,4.5,"delivery, pickup",2,40.6771609097329,-74.0129311401771,2,12:00,22:30,"347 Van Brunt St, Brooklyn, NY 11231",17,https://s3-media4.fl.yelpcdn.com/bphoto/MelPdN-yHLrAbuO9aSgesQ/o.jpg
1284,Maritime Hotel,4.0,,3,40.7419282,-74.0032432,3,12:00,18:00,"363 W 16th St, New York, NY 10011",4,https://s3-media2.fl.yelpcdn.com/bphoto/ZlwayfwWd6HlQgBctfsmdw/o.jpg
1285,Hotel de Point,2.5,,2,40.7812624,-73.8407973,3,00:00,24:00,"20-07 127th St, Flushing, NY 11356",21,https://s3-media2.fl.yelpcdn.com/bphoto/Sb3QNlc4yJf0XKAsc2KVbQ/o.jpg
1286,Mrs Morgan's Flower Shop,3.5,,2,40.9411559,-73.8359326,5,09:00,17:30,"145 Parkway Rd, Bronxville, NY 10708",13,https://s3-media3.fl.yelpcdn.com/bphoto/-bYy1FOd7NeXSPf5Cpc45w/o.jpg
1287,Park Place Florist,2.5,,2,40.692537,-73.855754,5,09:00,17:00,"8816 Jamaica Ave, Woodhaven, NY 11421",4,https://s3-media1.fl.yelpcdn.com/bphoto/VDGzxkhOklqwvryDXzPZfw/o.jpg
1288,Claro,4.0,,2,40.6773587963142,-73.9861984489446,2,12:00,22:30,"284 3rd Ave, Brooklyn, NY 11215",7,https://s3-media2.fl.yelpcdn.com/bphoto/3jlTHQ6Im9hu_lQ1KcI6fA/o.jpg
1289,Gomi Korean Wine Bar,4.5,,2,40.72886,-73.9813,2,17:00,24:00,"186 Ave A, New York, NY 10009",15,https://s3-media4.fl.yelpcdn.com/bphoto/eMHqD7WeWPRMicig0FfNAQ/o.jpg
1290,191 Knickerbocker,5.0,"delivery, pickup",2,40.70392,-73.92683,2,17:00,23:00,"191 Knickerbocker Ave, Brooklyn, NY 11237",22,https://s3-media3.fl.yelpcdn.com/bphoto/iWkAxEhD_7QQlYkcanP35g/o.jpg
1291,Shoreham Hotel,3.0,,3,40.762508392334,-73.9763565063477,3,00:00,24:00,"33 W 55th St, New York, NY 10019",11,https://s3-media1.fl.yelpcdn.com/bphoto/1quOiBxbT9ENt06Ybbk3Mw/o.jpg
1292,Faro,4.0,,3,40.707407,-73.922839,2,18:00,23:00,"436 Jefferson St, Brooklyn, NY 11237",21,https://s3-media4.fl.yelpcdn.com/bphoto/uE_e7ROScbFLYLN2TVVViQ/o.jpg
1293,Langdon Florist,4.0,,2,40.6163162,-74.1032533,5,08:00,18:00,"1263 Clove Rd, Staten Island, NY 10301",18,https://s3-media4.fl.yelpcdn.com/bphoto/PkK1sQCEGH7J-dtVk5xnPQ/o.jpg
1294,Rustik Tavern,4.0,"pickup, restaurant_reservation, delivery",2,40.690754,-73.958279,2,15:00,24:00,"471 Dekalb Ave, Brooklyn, NY 11205",13,https://s3-media3.fl.yelpcdn.com/bphoto/0qms6cjBg1kizhu1auXSIg/o.jpg
1295,Town & Country One Hour Flower,2.0,,4,40.7293636,-73.9796362,5,09:00,18:00,"549 E 13th St, New York, NY 10009",13,https://s3-media1.fl.yelpcdn.com/bphoto/MPfy8jzkKu7vJO3Jq4O68g/o.jpg
1296,Tyrrells Flowers And Gifts,3.0,,2,40.99125,-74.03218,5,09:00,17:00,"45 Westwood Ave, Westwood, NJ 07675",7,https://s3-media2.fl.yelpcdn.com/bphoto/_8wgzxJ4vExciMaV96UsnQ/o.jpg
1297,Wythe Hotel,3.0,,3,40.72188667,-73.958105,3,00:00,24:00,"80 Wythe Ave N, Brooklyn, NY 11249",20,https://s3-media3.fl.yelpcdn.com/bphoto/cR74uoGjsGvNEknzOzmewg/o.jpg
1298,Larkspur Botanicals,4.5,,2,40.9394226,-73.9967651,5,08:00,16:00,"1 Niagara St, Dumont, NJ 07628",17,https://s3-media4.fl.yelpcdn.com/bphoto/ftUzvyBs8Yh-_lz2nv1Y9w/o.jpg
1299,Burger & Lobster,4.0,"pickup, restaurant_reservation, delivery",2,40.75596,-73.98532,2,11:30,23:00,"132 W 43rd St, New York, NY 10036",9,https://s3-media4.fl.yelpcdn.com/bphoto/qMhii5McmwJbN_bShqoq5A/o.jpg
1300,The William,4.0,,2,40.750477,-73.980263,3,00:00,24:00,"24 E 39th St, New York, NY 10016",17,https://s3-media1.fl.yelpcdn.com/bphoto/aAVMkexsDbrqhFAFN-DpmQ/o.jpg
1301,Izakaya NoMad,4.0,,2,40.74409,-73.98945,2,17:00,01:00,"13 W 26th St, New York, NY 10010",6,https://s3-media3.fl.yelpcdn.com/bphoto/s3qyS_ZDM3WXeqXjLNFPCA/o.jpg
1302,Cobby & Son Florist,5.0,,2,40.90218,-74.16681,5,08:30,19:00,"704 Main St, Paterson, NJ 07503",14,https://s3-media1.fl.yelpcdn.com/bphoto/l7EdTFo2YbZs3Anvajt3dA/o.jpg
1303,Vida Verde,4.5,pickup,2,40.7650089,-73.983215,2,11:00,04:00,"248 W 55th St, New York, NY 10019",19,https://s3-media2.fl.yelpcdn.com/bphoto/H0Xx6z8miq6nMR6g-vriQQ/o.jpg
1304,Econo Lodge,2.5,,2,40.676796,-73.824948,3,00:00,24:00,"113-18 Rockaway Blvd, South Ozone Park, NY 11420",23,https://s3-media2.fl.yelpcdn.com/bphoto/GVqraYzPLdNxHBAdYUqJYQ/o.jpg
1305,Hotel Elysée,4.5,,3,40.75998,-73.97313,3,00:00,24:00,"60 E 54th St, New York, NY 10022",20,https://s3-media2.fl.yelpcdn.com/bphoto/B7vGeGp4IEzTcgnczBMMkA/o.jpg
1306,Ramen Ishida,4.5,"delivery, pickup",2,40.71959,-73.98834,2,12:00,22:00,"122 Ludlow St, New York, NY 10002",18,https://s3-media4.fl.yelpcdn.com/bphoto/NyBLDETi9DGpAPRDENHG9A/o.jpg
1307,NORMA Gastronomia Siciliana,4.5,"delivery, pickup",2,40.743553,-73.980026,2,12:00,22:00,"438 3rd Ave, New York, NY 10016",16,https://s3-media3.fl.yelpcdn.com/bphoto/qJKt5l2xSBUKOFRA6UOqVg/o.jpg
1308,Quality Inn Meadowlands,2.5,,2,40.809411,-74.103256,3,00:00,24:00,"10 Polito Ave, Lyndhurst, NJ 07071",23,https://s3-media2.fl.yelpcdn.com/bphoto/4QhCRe2ZfnObBX3g2yIATg/o.jpg
1309,The Harlem Flop House,5.0,,1,40.80815,-73.9509999,3,09:00,23:00,"242 West 123rd, New York, NY 10027",22,https://s3-media2.fl.yelpcdn.com/bphoto/HE9IXJMbqA7DryY-jOpg2Q/o.jpg
1310,Courtyard by Marriott Newark Downtown,3.5,,2,40.7334630990386,-74.1728672775168,3,00:00,24:00,"858 Broad Street, Newark, NJ 07102",24,https://s3-media3.fl.yelpcdn.com/bphoto/phO31W20DauFKw7-ktkZmA/o.jpg
1311,Metro Floral Decorators,3.5,,2,40.7631048,-73.913627,5,09:00,17:00,"4116 30th Ave, Astoria, NY 11103",13,https://s3-media2.fl.yelpcdn.com/bphoto/nX8qTpOegoYMbyTz83yyQQ/o.jpg
1312,Celestine,4.0,,3,40.704676,-73.987975,2,11:30,22:30,"1 John St, Brooklyn, NY 11201",5,https://s3-media4.fl.yelpcdn.com/bphoto/J5HuHor_cmVEG6HhQtFeDw/o.jpg
1313,Hotel Hugo,3.0,,3,40.726427,-74.008857,3,00:00,24:00,"525 Greenwich St, New York, NY 10013",23,https://s3-media3.fl.yelpcdn.com/bphoto/KKrC9Qw7A4QBDUAjwaUPmQ/o.jpg
